date,symbol,funding_rate_pct,oi_24h_pct,price_change_24h_pct,source
2026-07-30,ARBUSDT,-0.001526,-3.80751817737,0.089,bykaranteli.com
2026-07-30,ATOMUSDT,-0.015357,-1.26590006862,-1.613,bykaranteli.com
2026-07-30,AVAXUSDT,-0.000856,-3.55059174302,-2.015,bykaranteli.com
2026-07-30,BCHUSDT,-0.00207,0.619467760007,-1.529,bykaranteli.com
2026-07-30,BNBUSDT,0.006932,-2.05923902843,0.295,bykaranteli.com
2026-07-30,BTCUSDT,0.008114,-2.22495099804,0.297,bykaranteli.com
2026-07-30,DOGEUSDT,-0.00149,1.20898577815,-0.469,bykaranteli.com
2026-07-30,DOTUSDT,0.004853,4.25106684174,0.276,bykaranteli.com
2026-07-30,ETCUSDT,-0.005264,1.00299082766,-1.01,bykaranteli.com
2026-07-30,ETHUSDT,0.003899,-0.991720911024,-0.421,bykaranteli.com
2026-07-30,FILUSDT,-0.012674,1.62740703597,-3.946,bykaranteli.com
2026-07-30,ICPUSDT,-0.014398,1.35780450158,-2.746,bykaranteli.com
2026-07-30,INJUSDT,-0.009001,0.359860410077,-0.498,bykaranteli.com
2026-07-30,LINKUSDT,0.003959,-0.534421333402,-1.225,bykaranteli.com
2026-07-30,LTCUSDT,0.000693,0.521914092552,-1.756,bykaranteli.com
2026-07-30,NEARUSDT,0.003146,-1.01993060756,-1.824,bykaranteli.com
2026-07-30,OPUSDT,0.00632,3.33255590713,-0.225,bykaranteli.com
2026-07-30,SEIUSDT,0.003785,-2.25565518441,-2.837,bykaranteli.com
2026-07-30,SOLUSDT,0.001846,0.222446874675,0.014,bykaranteli.com
2026-07-30,SUIUSDT,0.01,0.452374970905,-0.969,bykaranteli.com
2026-07-30,TIAUSDT,0.003912,2.01405765959,-2.379,bykaranteli.com
2026-07-30,TRXUSDT,-0.0087,-1.235626956,0.308,bykaranteli.com
2026-07-30,UNIUSDT,0.01,5.10182480987,2.68,bykaranteli.com
2026-07-30,WIFUSDT,0.003799,0.950444346584,-2.441,bykaranteli.com
2026-07-30,XRPUSDT,0.005476,0.180906303014,0.61,bykaranteli.com
2026-07-31,AAVEUSDT,0.008614,1.23307579095,3.788,bykaranteli.com
2026-07-31,ADAUSDT,0.01,5.80235858912,4.545,bykaranteli.com
2026-07-31,APTUSDT,-0.00726,-2.41914040295,0.724,bykaranteli.com
2026-07-31,ARBUSDT,-0.007357,-0.520173224554,-1.907,bykaranteli.com
2026-07-31,ATOMUSDT,-0.000625,0.132690694777,-0.314,bykaranteli.com
2026-07-31,AVAXUSDT,0.000185,-0.358744075745,-0.662,bykaranteli.com
2026-07-31,BCHUSDT,0.01,3.52279804971,1.871,bykaranteli.com
2026-07-31,BNBUSDT,0.006969,4.6335636448,2.415,bykaranteli.com
2026-07-31,BTCUSDT,0.01,2.15357334077,0.185,bykaranteli.com
2026-07-31,DOGEUSDT,-0.000273,-0.85720948396,-0.554,bykaranteli.com
2026-07-31,DOTUSDT,0.004596,-1.67045317117,0.34,bykaranteli.com
2026-07-31,ETCUSDT,0.01,0.316656826809,-1.347,bykaranteli.com
2026-07-31,ETHUSDT,0.001733,2.09126969742,-0.339,bykaranteli.com
2026-07-31,FILUSDT,0.01,-3.15780021256,3.901,bykaranteli.com
2026-07-31,ICPUSDT,0.005363,2.40605558465,0.048,bykaranteli.com
2026-07-31,INJUSDT,-0.018595,-3.80580688664,5.628,bykaranteli.com
2026-07-31,LINKUSDT,0.009555,0.406694480466,0.084,bykaranteli.com
2026-07-31,LTCUSDT,0.004099,-1.86606680218,-0.395,bykaranteli.com
2026-07-31,NEARUSDT,0.01,-5.06749396855,0.92,bykaranteli.com
2026-07-31,OPUSDT,0.009759,-0.272761118635,-2.556,bykaranteli.com
2026-07-31,SEIUSDT,-0.00651,-2.22651478567,0.071,bykaranteli.com
2026-07-31,SOLUSDT,0.007178,-2.32192940686,0.393,bykaranteli.com
2026-07-31,SUIUSDT,0.004104,0.463364462427,0.073,bykaranteli.com
2026-07-31,TIAUSDT,0.001678,0.549082766239,0.748,bykaranteli.com
2026-07-31,TRXUSDT,0.002174,-0.682360379197,0.78,bykaranteli.com
