ts,symbol,side,clip_usd,slippage_bps,book_usd_bid,book_usd_ask,source
2026-08-06T21:00:00.000Z,BTCUSDT,sell,5000000,1.435,46548102,44365557,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,buy,10000,0.724,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,buy,100000,2.739,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,buy,1000000,12.666,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,buy,5000000,57.8,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,sell,10000,1.263,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,sell,100000,3.757,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,sell,1000000,17.871,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,DOGEUSDT,sell,5000000,62.88,30591875,30407135,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,buy,10000,0.026,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,buy,100000,0.553,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,buy,1000000,1.875,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,buy,5000000,4.985,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,sell,10000,0.026,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,sell,100000,0.026,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,sell,1000000,0.296,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,ETHUSDT,sell,5000000,4.358,55755605,51703143,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,buy,10000,1.607,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,buy,100000,5.049,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,buy,1000000,31.082,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,buy,5000000,133.807,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,sell,10000,1.586,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,sell,100000,6.568,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,sell,1000000,28.373,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,LINKUSDT,sell,5000000,117.657,8087948,6308045,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,buy,10000,0.686,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,buy,100000,0.686,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,buy,1000000,4.153,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,buy,5000000,17.159,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,sell,10000,0.686,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,sell,100000,1.484,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,sell,1000000,4.637,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,SOLUSDT,sell,5000000,15.493,74398952,65347412,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,buy,10000,0.483,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,buy,100000,2.015,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,buy,1000000,8.82,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,buy,5000000,36.802,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,sell,10000,0.483,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,sell,100000,1.519,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,sell,1000000,7.489,37097838,27900683,bykaranteli.com
2026-08-06T21:00:00.000Z,XRPUSDT,sell,5000000,27.712,37097838,27900683,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,buy,10000,2.48,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,buy,100000,5.846,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,buy,1000000,32.373,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,buy,5000000,118.613,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,sell,10000,2.48,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,sell,100000,5.275,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,sell,1000000,30.544,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,ADAUSDT,sell,5000000,99.682,15882167,12631619,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,buy,10000,0.084,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,buy,100000,1.329,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,buy,1000000,7.836,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,buy,5000000,32.641,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,sell,10000,0.084,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,sell,100000,0.798,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,sell,1000000,6.269,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BNBUSDT,sell,5000000,30.724,12353894,10737036,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,buy,10000,0.008,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,buy,100000,0.008,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,buy,1000000,0.701,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,buy,5000000,2.271,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,sell,10000,0.008,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,sell,100000,0.008,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,sell,1000000,0.225,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,BTCUSDT,sell,5000000,1.726,52530435,41997161,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,buy,10000,0.725,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,buy,100000,1.517,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,buy,1000000,13.027,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,buy,5000000,53.134,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,sell,10000,0.725,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,sell,100000,1.836,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,sell,1000000,9.968,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,DOGEUSDT,sell,5000000,46.676,33071897,30770475,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,buy,10000,0.026,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,buy,100000,0.126,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,buy,1000000,1.58,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,buy,5000000,4.625,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,sell,10000,0.026,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,sell,100000,0.026,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,sell,1000000,0.226,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,ETHUSDT,sell,5000000,3.69,59706260,52162293,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,buy,10000,0.78,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,buy,100000,4.814,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,buy,1000000,28.254,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,buy,5000000,124.079,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,sell,10000,0.931,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,sell,100000,3.274,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,sell,1000000,26.493,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,LINKUSDT,sell,5000000,109.156,8264927,6606113,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,buy,10000,0.688,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,buy,100000,1.642,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,buy,1000000,3.304,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,buy,5000000,11.738,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,sell,10000,0.688,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,sell,100000,0.688,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,sell,1000000,1.646,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,SOLUSDT,sell,5000000,9.138,76365779,68598587,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,buy,10000,0.482,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,buy,100000,0.61,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,buy,1000000,5,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,buy,5000000,25.669,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,sell,10000,0.482,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,sell,100000,1.149,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,sell,1000000,5.054,38291902,28402120,bykaranteli.com
2026-08-06T22:00:00.000Z,XRPUSDT,sell,5000000,23.957,38291902,28402120,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,buy,10000,4.612,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,buy,100000,8.273,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,buy,1000000,33.067,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,buy,5000000,114.201,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,sell,10000,2.496,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,sell,100000,3.411,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,sell,1000000,28.891,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,ADAUSDT,sell,5000000,106.778,15569035,12439060,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,buy,10000,0.638,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,buy,100000,1.768,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,buy,1000000,8.018,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,buy,5000000,33.492,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,sell,10000,0.084,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,sell,100000,0.731,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,sell,1000000,6.821,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BNBUSDT,sell,5000000,28.588,12865350,10405148,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,buy,10000,0.008,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,buy,100000,0.008,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,buy,1000000,0.099,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,buy,5000000,2.048,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,sell,10000,0.008,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,sell,100000,0.008,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,sell,1000000,0.008,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,BTCUSDT,sell,5000000,0.721,51532283,38951039,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,buy,10000,0.726,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,buy,100000,0.726,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,buy,1000000,11.882,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,buy,5000000,56.053,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,sell,10000,0.726,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,sell,100000,2.067,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,sell,1000000,10.524,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,DOGEUSDT,sell,5000000,46.943,32377577,30367959,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,buy,10000,0.026,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,buy,100000,0.194,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,buy,1000000,1.4,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,buy,5000000,4.085,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,sell,10000,0.026,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,sell,100000,0.026,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,sell,1000000,0.543,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,ETHUSDT,sell,5000000,4.913,56663447,51862941,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,buy,10000,0.836,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,buy,100000,3.988,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,buy,1000000,27.086,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,buy,5000000,127.816,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,sell,10000,0.634,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,sell,100000,4.439,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,sell,1000000,27.792,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,LINKUSDT,sell,5000000,106.465,8318609,6494986,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,buy,10000,0.691,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,buy,100000,0.691,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,buy,1000000,3.166,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,buy,5000000,10.567,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,sell,10000,0.691,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,sell,100000,0.691,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,sell,1000000,1.6,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,SOLUSDT,sell,5000000,8.503,78051275,68354367,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,buy,10000,0.484,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,buy,100000,1.123,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,buy,1000000,3.909,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,buy,5000000,25.138,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,sell,10000,0.484,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,sell,100000,0.484,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,sell,1000000,4.82,37723385,28259464,bykaranteli.com
2026-08-06T23:00:00.000Z,XRPUSDT,sell,5000000,24.862,37723385,28259464,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,buy,10000,2.476,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,buy,100000,6.304,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,buy,1000000,33.893,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,buy,5000000,111.589,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,sell,10000,2.476,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,sell,100000,8.22,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,sell,1000000,34.455,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,ADAUSDT,sell,5000000,108.271,15842074,12104269,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,buy,10000,0.084,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,buy,100000,0.999,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,buy,1000000,8.258,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,buy,5000000,33.281,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,sell,10000,0.094,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,sell,100000,1.204,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,sell,1000000,7.057,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BNBUSDT,sell,5000000,29.317,12568561,10590995,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,buy,10000,0.008,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,buy,100000,0.008,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,buy,1000000,0.566,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,buy,5000000,2.103,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,sell,10000,0.008,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,sell,100000,0.008,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,sell,1000000,0.054,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,BTCUSDT,sell,5000000,1.246,40583415,38670240,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,buy,10000,0.723,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,buy,100000,1.577,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,buy,1000000,12.2,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,buy,5000000,44.78,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,sell,10000,1.514,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,sell,100000,3.573,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,sell,1000000,13.544,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,DOGEUSDT,sell,5000000,46.745,32106846,32021177,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,buy,10000,0.026,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,buy,100000,0.026,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,buy,1000000,0.959,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,buy,5000000,3.819,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,sell,10000,0.026,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,sell,100000,0.074,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,sell,1000000,1.345,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,ETHUSDT,sell,5000000,5.105,58359710,50855292,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,buy,10000,0.885,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,buy,100000,4.017,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,buy,1000000,26.299,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,buy,5000000,130.11,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,sell,10000,2.172,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,sell,100000,5.351,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,sell,1000000,27.725,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,LINKUSDT,sell,5000000,108.31,8541432,6407130,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,buy,10000,0.689,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,buy,100000,0.689,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,buy,1000000,2.826,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,buy,5000000,10.345,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,sell,10000,0.689,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,sell,100000,0.689,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,sell,1000000,3.085,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,SOLUSDT,sell,5000000,11.648,72712524,69699712,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,buy,10000,0.483,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,buy,100000,0.754,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,buy,1000000,4.586,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,buy,5000000,24.887,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,sell,10000,0.483,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,sell,100000,1.168,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,sell,1000000,5.856,37655191,28772191,bykaranteli.com
2026-08-07T00:00:00.000Z,XRPUSDT,sell,5000000,24.411,37655191,28772191,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,buy,10000,2.498,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,buy,100000,6.438,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,buy,1000000,34.431,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,buy,5000000,121.964,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,sell,10000,2.498,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,sell,100000,4.791,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,sell,1000000,29.544,15544679,12324014,bykaranteli.com
2026-08-07T01:00:00.000Z,ADAUSDT,sell,5000000,98.442,15544679,12324014,bykaranteli.com
